image_id,abs_image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,year,month,day_of_year,month_sin,month_cos,day_of_year_sin,day_of_year_cos,State_encoded,Species_encoded,Dry_Green_g,Dry_Dead_g,Dry_Clover_g,GDM_g,Dry_Total_g,fold,Dry_Green_g_log,Dry_Dead_g_log,Dry_Clover_g_log,GDM_g_log,Dry_Total_g_log
ID1415329644,csiro-biomass\train\train\ID1415329644.jpg,2015-04-01,NSW,Lucerne,1.1343134384326443,2.9560757410787826,0.0,4,91,1.8092077073653192,-0.42544678723698676,1.8177595006327103,0.4922713985007081,0,3,63.3,0.0,0.0,63.3,63.3,0,4.16356,0.0,0.0,4.16356,4.16356
ID1421714468,csiro-biomass\train\train\ID1421714468.jpg,2015-09-04,Tas,Ryegrass_Clover,1.265769337643959,-0.3010118093740399,0.0,9,247,-1.1063433941687213,0.30910907793111153,-1.006859004576357,-0.21525070083077605,1,11,26.6001,36.581,0.0,26.6,63.1811,1,3.3178194,3.6264987,0.0,3.3178158,4.161709
ID142751858,csiro-biomass\train\train\ID142751858.jpg,2015-09-29,Vic,Ryegrass_Clover,1.0028575392213306,-0.2523985623523559,0.0,9,272,-1.1063433941687213,0.30910907793111153,-1.1632616744395088,0.43174299076275136,2,11,33.2077,2.417,15.3953,48.603,51.02,1,3.5324507,1.228763,2.7969947,3.9040513,3.9516282
ID1428837636,csiro-biomass\train\train\ID1428837636.jpg,2015-06-29,Tas,WhiteClover,0.2798500935591005,-0.44685155043909164,0.0,6,180,0.4560957321267118,-1.160002652405086,0.39414800505292946,-1.0786138157169143,1,14,3.8871,19.1366,10.1663,14.0535,33.1901,3,1.5865991,3.0025392,2.4129002,2.7116106,3.5319362
ID1437386574,csiro-biomass\train\train\ID1437386574.jpg,2015-09-30,Vic,Phalaris_Clover,0.608489841587387,-0.15517206830898808,0.0,9,273,-1.1063433941687213,0.30910907793111153,-1.1638958307869425,0.45864025501659345,2,7,44.1677,3.7122,5.0001,49.1678,52.88,1,3.8103824,1.5501549,1.7917762,3.9153733,3.9867594
ID1444674500,csiro-biomass\train\train\ID1444674500.jpg,2015-07-08,WA,Clover,-1.494804545793644,-0.6413045385258273,0.0,7,189,-0.32512383102100434,-0.9631790015377494,0.1636690960379408,-1.0708124516088493,3,0,3.5,0.0,11.64,15.14,15.14,0,1.5040774,0.0,2.5368664,2.7813005,2.7813005
ID1450399782,csiro-biomass\train\train\ID1450399782.jpg,2015-09-11,Tas,Ryegrass,1.3314972872496162,-0.17137972486601746,0.0,9,254,-1.1063433941687213,0.30910907793111153,-1.0772560488000007,-0.04211626960247908,1,10,38.202,19.082,0.1901,38.3921,57.4741,3,3.6687279,2.999824,0.17403734,3.6735654,4.068584
ID1451025862,csiro-biomass\train\train\ID1451025862.jpg,2015-11-10,Tas,Ryegrass_Clover,-0.8375250497370718,-0.463059206996121,0.0,11,314,-0.3251238310210055,1.5813971573999726,-0.8238176129147263,1.4784540565902198,1,11,6.9,4.3,5.3,12.2,16.5,1,2.0668628,1.6677068,1.8405497,2.580217,2.862201
ID1456861072,csiro-biomass\train\train\ID1456861072.jpg,2015-06-26,Tas,Ryegrass_Clover,-1.8891722434275875,-0.6413045385258273,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,1,11,1.0,6.0,0.4,1.4,7.4,0,0.6931472,1.9459101,0.33647224,0.87546873,2.1282318
ID1457700382,csiro-biomass\train\train\ID1457700382.jpg,2015-04-01,NSW,Lucerne,0.2798500935591005,2.17826378873184,0.0,4,91,1.8092077073653192,-0.42544678723698676,1.8177595006327103,0.4922713985007081,0,3,24.8,0.0,0.0,24.8,24.8,4,3.2503746,0.0,0.0,3.2503746,3.2503746
ID1458758610,csiro-biomass\train\train\ID1458758610.jpg,2015-10-06,NSW,Fescue,-1.1004368481597009,0.16891300428576989,0.0,10,279,-0.897016243111896,1.0436649430992109,-1.1584395162161214,0.6199019836281188,0,1,52.4745,50.2255,0.0,52.4745,102.7,1,3.979205,3.9362373,0.0,3.979205,4.641502
ID1463690813,csiro-biomass\train\train\ID1463690813.jpg,2015-04-01,NSW,Lucerne,1.2000413880383016,2.6643962589486794,0.0,4,91,1.8092077073653192,-0.42544678723698676,1.8177595006327103,0.4922713985007081,0,3,58.2,0.0,0.0,58.2,58.2,2,4.0809216,0.0,0.0,4.0809216,4.0809216
ID146920896,csiro-biomass\train\train\ID146920896.jpg,2015-05-19,Tas,Ryegrass_Clover,-1.9549001930332448,-0.5440780444824594,0.0,5,139,1.237315295274428,-0.9631790015377493,1.3436220692273737,-0.6600643841609672,1,11,6.6,0.4,0.5,7.1,7.5,4,2.0281482,0.33647224,0.4054651,2.091864,2.1400661
ID1471216911,csiro-biomass\train\train\ID1471216911.jpg,2015-09-30,Vic,Phalaris_Clover,1.265769337643959,0.8170928721246903,0.0,9,273,-1.1063433941687213,0.30910907793111153,-1.1638958307869425,0.45864025501659345,2,7,28.8667,11.4857,67.8977,96.7643,108.25,3,3.396744,2.524584,4.2326226,4.5825596,4.693639
ID1472525822,csiro-biomass\train\train\ID1472525822.jpg,2015-01-15,NSW,Fescue_CrumbWeed,0.2798500935591005,-0.05794557426562025,0.0,1,15,1.237315295274428,1.5813971573999728,0.7073061524490798,1.9961531026197616,0,2,30.3109,16.4891,0.0,30.3109,46.8,3,3.4439664,2.8615777,0.0,3.4439664,3.8670256
ID1473228876,csiro-biomass\train\train\ID1473228876.jpg,2015-01-15,NSW,Fescue_CrumbWeed,0.4113059927704151,0.03928091977774759,0.0,1,15,1.237315295274428,1.5813971573999728,0.7073061524490798,1.9961531026197616,0,2,28.0865,10.0135,0.0,28.0865,38.1,0,3.370274,2.3991218,0.0,3.370274,3.6661224
ID1474775613,csiro-biomass\train\train\ID1474775613.jpg,2015-05-18,Tas,Ryegrass,1.3314972872496162,0.23373390786448328,0.0,5,138,1.237315295274428,-0.9631790015377493,1.3622288727116874,-0.6415470146262103,1,10,44.3447,5.3604,0.0,44.3447,49.7051,0,3.8142934,1.8500913,0.0,3.8142934,3.9260266
ID147528735,csiro-biomass\train\train\ID147528735.jpg,2015-01-15,NSW,Lucerne,0.5427618919817296,4.317246657685932,0.0,1,15,1.237315295274428,1.5813971573999728,0.7073061524490798,1.9961531026197616,0,3,53.5,3.0,0.0,53.5,56.5,3,3.9982007,1.3862944,0.0,3.9982007,4.051785
ID1476045099,csiro-biomass\train\train\ID1476045099.jpg,2015-08-14,Vic,Ryegrass_Clover,0.7399457407987015,-0.3496250563957238,0.0,8,226,-0.8970162431118959,-0.4254467872369877,-0.6852318095167987,-0.6646410467420302,2,11,20.3333,3.3889,6.7778,27.1111,30.5,0,3.060269,1.4790785,2.0512736,3.3361645,3.4499876
ID1477176296,csiro-biomass\train\train\ID1477176296.jpg,2015-08-14,Vic,Ryegrass_Clover,0.7399457407987015,-0.3496250563957238,0.0,8,226,-0.8970162431118959,-0.4254467872369877,-0.6852318095167987,-0.6646410467420302,2,11,20.1385,1.8308,1.8308,21.9692,23.8,2,3.051096,1.0405594,1.0405594,3.134154,3.2108436
ID1488408526,csiro-biomass\train\train\ID1488408526.jpg,2015-02-25,NSW,Fescue,-1.1661647977653582,-0.15517206830898808,0.0,2,56,1.8092077073653192,1.0436649430992109,1.5510528800141143,1.3766106956797473,0,1,28.5031,9.8969,0.0,28.5031,38.4,0,3.3844953,2.3884783,0.0,3.3844953,3.673766
ID1496750796,csiro-biomass\train\train\ID1496750796.jpg,2015-08-14,Vic,Ryegrass_Clover,0.14839419434778667,-0.5440780444824594,0.0,8,226,-0.8970162431118959,-0.4254467872369877,-0.6852318095167987,-0.6646410467420302,2,11,12.4091,5.3182,1.7727,14.1818,19.5,4,2.5959334,1.8434343,1.0198215,2.7200973,3.0204248
ID1498398599,csiro-biomass\train\train\ID1498398599.jpg,2015-09-04,Tas,Clover,-1.9549001930332448,-0.5278703879254301,0.0,9,247,-1.1063433941687213,0.30910907793111153,-1.006859004576357,-0.21525070083077605,1,0,1.2834,5.6471,11.0375,12.321,17.9681,3,0.8256656,1.8941807,2.4880269,2.5893416,2.9427586
ID1509266870,csiro-biomass\train\train\ID1509266870.jpg,2015-08-14,Vic,Ryegrass_Clover,0.7399457407987015,-0.3496250563957238,0.0,8,226,-0.8970162431118959,-0.4254467872369877,-0.6852318095167987,-0.6646410467420302,2,11,27.75,2.775,2.775,30.525,33.3,2,3.3586378,1.3284004,1.3284004,3.4507809,3.5351453
ID1510574031,csiro-biomass\train\train\ID1510574031.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,-0.9689809489483863,-0.23619090579532656,0.0,10,287,-0.897016243111896,1.0436649430992109,-1.1266068697263119,0.8323704327579902,2,8,19.4992,14.4672,7.2336,26.7328,41.2,2,3.020386,2.7387216,2.1082234,3.3226159,3.7424202
ID1512751450,csiro-biomass\train\train\ID1512751450.jpg,2015-09-11,Tas,Ryegrass,0.7399457407987015,-0.3658327129527532,0.0,9,254,-1.1063433941687213,0.30910907793111153,-1.0772560488000007,-0.04211626960247908,1,10,19.656,9.6678,0.3786,20.0346,29.7024,4,3.0280058,2.36723,0.3210685,3.0461686,3.4243407
ID1513184765,csiro-biomass\train\train\ID1513184765.jpg,2015-06-26,Tas,Ryegrass_Clover,-1.6262604450049587,-0.6413045385258273,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,1,11,6.1574,5.0118,0.0,6.1574,11.1692,4,1.9681468,1.7937242,0.0,1.9681468,2.4989083
ID1515990019,csiro-biomass\train\train\ID1515990019.jpg,2015-09-03,Tas,Ryegrass_Clover,-1.6262604450049587,-0.5278703879254301,0.0,9,246,-1.1063433941687213,0.30910907793111153,-0.9951981397127253,-0.23921446835169946,1,11,11.9,1.3,0.0,11.9,13.2,2,2.5572274,0.8329091,0.0,2.5572274,2.6532419
ID1516374298,csiro-biomass\train\train\ID1516374298.jpg,2015-07-08,WA,Clover,-2.349267890667188,-0.6413045385258273,0.0,7,189,-0.32512383102100434,-0.9631790015377494,0.1636690960379408,-1.0708124516088493,3,0,1.7,0.0,9.0,10.7,10.7,4,0.9932518,0.0,2.3025851,2.4595888,2.4595888
ID152157478,csiro-biomass\train\train\ID152157478.jpg,2015-09-29,Vic,Ryegrass_Clover,1.2000413880383016,0.9143193661680581,0.0,9,272,-1.1063433941687213,0.30910907793111153,-1.1632616744395088,0.43174299076275136,2,11,64.3724,7.9034,35.1643,99.5366,107.44,1,4.1801,2.1864333,3.5880723,4.610522,4.6861973
ID1525817840,csiro-biomass\train\train\ID1525817840.jpg,2015-08-18,Vic,Phalaris_Clover,0.4113059927704151,-0.36907035520439735,0.0,8,230,-0.8970162431118959,-0.4254467872369877,-0.7581102109573252,-0.5889239104166735,2,7,20.0667,32.3656,7.7677,27.8344,60.2,3,3.0476935,3.5075254,2.1710746,3.3615692,4.114147
ID1540480250,csiro-biomass\train\train\ID1540480250.jpg,2015-02-24,NSW,Phalaris,-0.5088853017087861,1.2059988482981616,0.0,2,55,1.8092077073653192,1.0436649430992109,1.536233167618223,1.3985698904808481,0,5,116.7515,3.6485,0.0,116.7515,120.4,1,4.7685766,1.5365446,0.0,4.7685766,4.799091
ID1545077474,csiro-biomass\train\train\ID1545077474.jpg,2015-11-09,Tas,Ryegrass_Clover,-1.6919883946106156,-0.3982383034174077,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,11,8.8,19.2,0.0,8.8,28.0,1,2.2823825,3.0056827,0.0,2.2823825,3.3672957
ID1547945326,csiro-biomass\train\train\ID1547945326.jpg,2015-09-03,Tas,Ryegrass_Clover,0.5427618919817296,-0.5278703879254301,0.0,9,246,-1.1063433941687213,0.30910907793111153,-0.9951981397127253,-0.23921446835169946,1,11,10.7156,4.2493,6.2816,16.9972,21.2465,0,2.4609213,1.6580948,1.9853506,2.890216,3.1021848
ID1559189397,csiro-biomass\train\train\ID1559189397.jpg,2015-05-07,NSW,Lucerne,-0.6403412009200999,1.497678330428265,0.0,5,127,1.237315295274428,-0.9631790015377493,1.54553770729765,-0.4171499635673449,0,3,22.4195,1.0805,0.0,22.4195,23.5,0,3.153569,0.73260826,0.0,3.153569,3.198673
ID1563418511,csiro-biomass\train\train\ID1563418511.jpg,2015-02-24,NSW,Phalaris,0.2798500935591005,2.5671697649053113,0.0,2,55,1.8092077073653192,1.0436649430992109,1.536233167618223,1.3985698904808481,0,5,107.1096,4.5904,0.0,107.1096,111.7,2,4.6831455,1.7210509,0.0,4.6831455,4.7247295
ID1570190541,csiro-biomass\train\train\ID1570190541.jpg,2015-11-09,Tas,Clover,-0.7060691505257572,-0.5116724540178049,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,0,0.1568,7.8376,16.6157,16.7724,24.61,2,0.14565757,2.1790154,2.8687906,2.8776467,3.2429829
ID1573329652,csiro-biomass\train\train\ID1573329652.jpg,2015-01-15,NSW,Fescue_CrumbWeed,-0.3117014528918143,-0.15517206830898808,0.0,1,15,1.237315295274428,1.5813971573999728,0.7073061524490798,1.9961531026197616,0,2,22.2985,19.2015,0.0,22.2985,41.5,2,3.148389,3.0057569,0.0,3.148389,3.749504
ID1574125908,csiro-biomass\train\train\ID1574125908.jpg,2015-02-24,NSW,Ryegrass,-1.5605324953993014,-0.05794557426562025,0.0,2,55,1.8092077073653192,1.0436649430992109,1.536233167618223,1.3985698904808481,0,10,43.1621,3.5379,0.0,43.1621,46.7,0,3.787867,1.5124643,0.0,3.787867,3.8649313
ID157479394,csiro-biomass\train\train\ID157479394.jpg,2015-02-24,NSW,Phalaris,0.21412214395344323,2.858849247035415,0.0,2,55,1.8092077073653192,1.0436649430992109,1.536233167618223,1.3985698904808481,0,5,129.3421,4.8579,0.0,129.3421,134.2,0,4.8701625,1.7677912,0.0,4.8701625,4.906755
ID1579942839,csiro-biomass\train\train\ID1579942839.jpg,2015-09-04,Tas,Clover,0.01693829513647212,-0.49546479746077554,0.0,9,247,-1.1063433941687213,0.30910907793111153,-1.006859004576357,-0.21525070083077605,1,0,3.3327,2.6661,14.886,18.2186,20.8848,3,1.4661908,1.2991284,2.765438,2.9558785,3.0857923
ID158170916,csiro-biomass\train\train\ID158170916.jpg,2015-11-10,Tas,Ryegrass_Clover,1.6601370352779026,0.12029975726408597,0.0,11,314,-0.3251238310210055,1.5813971573999726,-0.8238176129147263,1.4784540565902198,1,11,69.6107,33.0205,5.3547,74.9654,107.9859,2,4.2571816,3.5269632,1.8491948,4.330278,4.6912184
ID1590632667,csiro-biomass\train\train\ID1590632667.jpg,2015-11-09,Tas,Ryegrass_Clover,0.2798500935591005,-0.3658327129527532,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,11,31.2284,24.2887,3.1807,34.4091,58.6978,0,3.4728482,3.2303576,1.4304788,3.566969,4.0892954
ID1618145129,csiro-biomass\train\train\ID1618145129.jpg,2015-11-10,Tas,Ryegrass_Clover,1.2000413880383016,-0.3334173998386944,0.0,11,314,-0.3251238310210055,1.5813971573999726,-0.8238176129147263,1.4784540565902198,1,11,37.1257,10.3826,0.0,37.1257,47.5083,4,3.6408887,2.4320858,0.0,3.6408887,3.8817348
ID1618597318,csiro-biomass\train\train\ID1618597318.jpg,2015-09-03,Tas,Ryegrass_Clover,-0.04878965446918516,-0.5278703879254301,0.0,9,246,-1.1063433941687213,0.30910907793111153,-0.9951981397127253,-0.23921446835169946,1,11,33.0259,2.239,1.1195,34.1454,36.3845,1,3.527122,1.1752647,0.75118023,3.5594938,3.621256
ID1620371305,csiro-biomass\train\train\ID1620371305.jpg,2015-09-30,Vic,Phalaris_Clover,0.871401640010016,0.23373390786448328,0.0,9,273,-1.1063433941687213,0.30910907793111153,-1.1638958307869425,0.45864025501659345,2,7,57.0895,6.4092,17.0913,74.1808,80.59,2,4.061985,2.0027225,2.895431,4.3198957,4.4017067
ID162394992,csiro-biomass\train\train\ID162394992.jpg,2015-02-24,NSW,Ryegrass,-0.3117014528918143,0.13650741382111545,0.0,2,55,1.8092077073653192,1.0436649430992109,1.536233167618223,1.3985698904808481,0,10,47.2541,1.8459,0.0,47.2541,49.1,2,3.8764808,1.0458794,0.0,3.8764808,3.914021
ID1623964968,csiro-biomass\train\train\ID1623964968.jpg,2015-11-09,Tas,Ryegrass_Clover,-1.429076596187987,-0.5116724540178049,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,11,19.5439,21.4983,10.0977,29.6415,51.1398,4,3.022564,3.1134398,2.4067378,3.4223554,3.9539287
ID1624268863,csiro-biomass\train\train\ID1624268863.jpg,2015-01-15,NSW,Fescue_CrumbWeed,-0.6403412009200999,-0.3496250563957238,0.0,1,15,1.237315295274428,1.5813971573999728,0.7073061524490798,1.9961531026197616,0,2,22.932,10.168,0.0,22.932,33.1,1,3.1752164,2.4130526,0.0,3.1752164,3.5292974
ID1634731537,csiro-biomass\train\train\ID1634731537.jpg,2015-11-09,Tas,Clover,-0.11451760407484243,-0.41444595997443706,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,0,0.0,6.8619,19.9619,19.9619,26.8238,0,0.0,2.0620282,3.0427065,3.0427065,3.3258917
ID1638922597,csiro-biomass\train\train\ID1638922597.jpg,2015-06-29,Tas,WhiteClover,-0.04878965446918516,-0.44685155043909164,0.0,6,180,0.4560957321267118,-1.160002652405086,0.39414800505292946,-1.0786138157169143,1,14,0.2772,21.3479,10.5353,10.8126,32.1605,2,0.2446702,3.1067324,2.445412,2.4691668,3.5013595
ID1645161155,csiro-biomass\train\train\ID1645161155.jpg,2015-09-04,Tas,Ryegrass_Clover,0.2798500935591005,-0.3010118093740399,0.0,9,247,-1.1063433941687213,0.30910907793111153,-1.006859004576357,-0.21525070083077605,1,11,19.0515,40.6841,0.0,19.0516,59.7356,1,2.998304,3.7301197,0.0,2.998309,4.10653
ID1655778545,csiro-biomass\train\train\ID1655778545.jpg,2015-05-07,NSW,Fescue,-0.245973503286157,-0.2523985623523559,0.0,5,127,1.237315295274428,-0.9631790015377493,1.54553770729765,-0.4171499635673449,0,1,30.6643,17.0357,0.0,30.6643,47.7,0,3.45519,2.892353,0.0,3.45519,3.885679
ID1665142816,csiro-biomass\train\train\ID1665142816.jpg,2015-07-01,Vic,Phalaris_Clover,0.47703394237607233,-0.3496250563957238,0.0,7,182,-0.32512383102100434,-0.9631790015377494,0.34287516972230997,-1.0801177930310104,2,7,24.5143,4.7143,3.7714,28.2857,33.0,4,3.239239,1.7429718,1.5626397,3.3770993,3.5263605
ID1667778338,csiro-biomass\train\train\ID1667778338.jpg,2015-08-14,Vic,Ryegrass_Clover,0.7399457407987015,-0.2523985623523559,0.0,8,226,-0.8970162431118959,-0.4254467872369877,-0.6852318095167987,-0.6646410467420302,2,11,29.25,9.75,3.9,33.15,42.9,3,3.409496,2.3749058,1.5892352,3.5307627,3.7819145
ID1671844336,csiro-biomass\train\train\ID1671844336.jpg,2015-06-26,Tas,Ryegrass_Clover,0.14839419434778667,-0.44685155043909164,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,1,11,12.0354,8.4248,0.8024,12.8377,21.2625,0,2.5676687,2.2433445,0.5891191,2.6273968,3.1029036
ID1675365449,csiro-biomass\train\train\ID1675365449.jpg,2015-09-30,Vic,Phalaris_Clover,0.871401640010016,0.8170928721246903,0.0,9,273,-1.1063433941687213,0.30910907793111153,-1.1638958307869425,0.45864025501659345,2,7,89.7395,12.2372,1.4833,91.2228,103.46,2,4.5079927,2.583031,0.90958834,4.5242076,4.648804
ID1680597197,csiro-biomass\train\train\ID1680597197.jpg,2015-02-25,NSW,Fescue,0.21412214395344323,0.42818689595121895,0.0,2,56,1.8092077073653192,1.0436649430992109,1.5510528800141143,1.3766106956797473,0,1,84.1829,8.6171,0.0,84.1829,92.8,4,4.444801,2.2635427,0.0,4.444801,4.541165
ID1692894460,csiro-biomass\train\train\ID1692894460.jpg,2015-11-09,Tas,Clover,0.21412214395344323,-0.3982383034174077,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,0,0.3143,14.7741,30.1768,30.4912,45.2652,3,0.2733042,2.7583694,3.4396741,3.4497082,3.8343902
ID1693880739,csiro-biomass\train\train\ID1693880739.jpg,2015-06-26,Vic,Phalaris_Ryegrass_Clover,1.265769337643959,-0.3496250563957238,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,2,9,30.4615,4.7385,0.0,30.4615,35.2,1,3.4487646,1.7471979,0.0,3.4487646,3.589059
ID1703304524,csiro-biomass\train\train\ID1703304524.jpg,2015-11-10,Tas,Ryegrass_Clover,1.3314972872496162,-0.05794557426562025,0.0,11,314,-0.3251238310210055,1.5813971573999726,-0.8238176129147263,1.4784540565902198,1,11,47.7689,46.4778,2.5821,50.351,96.8288,4,3.8870928,3.8602622,1.2759492,3.9386845,4.583219
ID1717006117,csiro-biomass\train\train\ID1717006117.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,-0.5746132513144434,-0.1389644117519587,0.0,10,287,-0.897016243111896,1.0436649430992109,-1.1266068697263119,0.8323704327579902,2,8,32.8735,18.9135,18.0129,50.8865,69.8,0,3.522633,2.9913979,2.9451177,3.9490588,4.259859
ID1729002155,csiro-biomass\train\train\ID1729002155.jpg,2015-10-06,NSW,Fescue,-2.086356092244559,-0.18757765877364263,0.0,10,279,-0.897016243111896,1.0436649430992109,-1.1584395162161214,0.6199019836281188,0,1,19.8538,20.7462,0.0,19.8538,40.6,4,3.0375361,3.0794392,0.0,3.0375361,3.7281
ID1746343319,csiro-biomass\train\train\ID1746343319.jpg,2015-11-09,Tas,Ryegrass_Clover,-2.020628142638902,-0.49546479746077554,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,11,6.9,18.0,0.6,7.5,25.5,1,2.0668628,2.944439,0.47000363,2.1400661,3.2771447
ID1753847361,csiro-biomass\train\train\ID1753847361.jpg,2015-09-30,Vic,Phalaris_Clover,1.1343134384326443,0.9143193661680581,0.0,9,273,-1.1063433941687213,0.30910907793111153,-1.1638958307869425,0.45864025501659345,2,7,51.2725,3.5437,34.9938,86.2663,89.81,1,3.9564705,1.5137417,3.5833468,4.468964,4.5087695
ID1761544403,csiro-biomass\train\train\ID1761544403.jpg,2015-08-21,WA,Clover,-0.7717971001314144,-0.6413045385258273,0.0,8,233,-0.8970162431118959,-0.4254467872369877,-0.8094171360069519,-0.5287834952669702,3,0,0.0,0.0,32.64,32.64,32.64,2,0.0,0.0,3.5157158,3.5157158,3.5157158
ID1781353117,csiro-biomass\train\train\ID1781353117.jpg,2015-05-18,Tas,Ryegrass,0.21412214395344323,-0.3496250563957238,0.0,5,138,1.237315295274428,-0.9631790015377493,1.3622288727116874,-0.6415470146262103,1,10,15.185,11.0291,1.7583,16.9433,27.9724,0,2.784085,2.4873288,1.0146145,2.8872168,3.3663437
ID1782509721,csiro-biomass\train\train\ID1782509721.jpg,2015-10-06,NSW,Fescue,-1.7577163442162729,0.03928091977774759,0.0,10,279,-0.897016243111896,1.0436649430992109,-1.1584395162161214,0.6199019836281188,0,1,30.1374,26.2626,0.0,30.1374,56.4,2,3.4384096,3.3055158,0.0,3.4384096,4.0500445
ID1782608354,csiro-biomass\train\train\ID1782608354.jpg,2015-09-01,WA,Ryegrass,1.0028575392213306,0.9143193661680581,0.0,9,244,-1.1063433941687213,0.30910907793111153,-0.9707063342954942,-0.28649306435006355,3,10,72.1,0.0,0.07,72.17,72.17,3,4.291828,0.0,0.06765865,4.2927856,4.2927856
ID1783499590,csiro-biomass\train\train\ID1783499590.jpg,2015-06-26,Vic,Ryegrass,0.9371295896156733,-0.203785315330672,0.0,6,177,0.4560957321267118,-1.160002652405086,0.47088895990883783,-1.0728915451407008,2,10,13.6615,18.2154,1.1385,14.8,33.0154,3,2.685225,2.955712,0.76010466,2.76001,3.5268133
ID1784585001,csiro-biomass\train\train\ID1784585001.jpg,2015-11-09,Tas,Clover,0.9371295896156733,-0.3010118093740399,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,0,3.788,12.3111,35.0394,38.8275,51.1386,1,1.5661128,2.5885983,3.5846128,3.6845577,3.9539056
ID1789265307,csiro-biomass\train\train\ID1789265307.jpg,2015-11-09,Tas,Clover,1.3972252368552736,-0.041737917708590866,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,0,1.0751,19.3509,69.8783,70.9533,90.3042,3,0.7300093,3.0131252,4.2609644,4.276017,4.514197
ID1789834546,csiro-biomass\train\train\ID1789834546.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,-0.9032529993427291,-0.3334173998386944,0.0,10,287,-0.897016243111896,1.0436649430992109,-1.1266068697263119,0.8323704327579902,2,8,21.4,14.8756,6.5244,27.9244,42.8,3,3.109061,2.7647834,2.018151,3.3646855,3.7796338
ID1789853061,csiro-biomass\train\train\ID1789853061.jpg,2015-08-18,Vic,Phalaris_Clover,1.3972252368552736,-0.23295326354368234,0.0,8,230,-0.8970162431118959,-0.4254467872369877,-0.7581102109573252,-0.5889239104166735,2,7,36.6302,7.5415,12.9283,49.5585,57.1,2,3.627807,2.1449366,2.6339228,3.923131,4.0621657
ID1831254380,csiro-biomass\train\train\ID1831254380.jpg,2015-11-09,Tas,Clover,1.2000413880383016,-0.2199929718877014,0.0,11,313,-0.3251238310210055,1.5813971573999726,-0.8399558928851776,1.4575427432266728,1,0,0.8754,15.758,71.7865,72.662,88.42,2,0.62882197,2.8188758,4.2875304,4.299487,4.4933443
ID1839139621,csiro-biomass\train\train\ID1839139621.jpg,2015-05-18,Tas,Ryegrass,0.9371295896156733,0.03928091977774759,0.0,5,138,1.237315295274428,-0.9631790015377493,1.3622288727116874,-0.6415470146262103,1,10,31.5263,10.3894,0.0,31.5264,41.9157,1,3.482049,2.432683,0.0,3.482052,3.7592378
ID1853508321,csiro-biomass\train\train\ID1853508321.jpg,2015-09-03,Tas,Ryegrass_Clover,-1.3633486465823297,-0.576483634947114,0.0,9,246,-1.1063433941687213,0.30910907793111153,-0.9951981397127253,-0.23921446835169946,1,11,28.5232,1.1786,0.0,28.5232,29.7018,1,3.3851764,0.7786825,0.0,3.3851764,3.4243212
ID1857489997,csiro-biomass\train\train\ID1857489997.jpg,2015-07-01,Vic,Phalaris_Clover,0.01693829513647212,-0.44685155043909164,0.0,7,182,-0.32512383102100434,-0.9631790015377494,0.34287516972230997,-1.0801177930310104,2,7,13.3043,2.3478,2.3478,15.6522,18.0,1,2.6605601,1.2083035,1.2083035,2.8125422,2.944439
ID1859251563,csiro-biomass\train\train\ID1859251563.jpg,2015-01-15,NSW,Lucerne,1.1343134384326443,6.067323550466553,0.0,1,15,1.237315295274428,1.5813971573999728,0.7073061524490798,1.9961531026197616,0,3,119.6,6.9,0.0,119.6,126.5,2,4.792479,2.0668628,0.0,4.792479,4.8481164
ID1859792585,csiro-biomass\train\train\ID1859792585.jpg,2015-05-18,Tas,Ryegrass,-0.245973503286157,-0.3496250563957238,0.0,5,138,1.237315295274428,-0.9631790015377493,1.3622288727116874,-0.6415470146262103,1,10,22.6087,30.83,0.7708,23.3794,54.2095,2,3.1616154,3.4604092,0.5714314,3.1937385,4.011135
